wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,key_plot_id,county_names,county_fips,population_served,date_start,date_end,detect_prop_15d,percentile,sampling_prior,first_sample_date,ptc_15d,sample_location_specify
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-06,2023-12-20,100,81.75,no,2023-04-25,147,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-07,2023-12-21,100,79.0,no,2023-04-25,56,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-08,2023-12-22,100,79.0,no,2023-04-25,172,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-09,2023-12-23,100,79.0,no,2023-04-25,172,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-10,2023-12-24,100,79.0,no,2023-04-25,172,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-11,2023-12-25,100,79.0,no,2023-04-25,172,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-12,2023-12-26,100,84.0,no,2023-04-25,309,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-13,2023-12-27,100,84.0,no,2023-04-25,309,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-14,2023-12-28,80,68.2,no,2023-04-25,-79,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-15,2023-12-29,75,68.2,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-16,2023-12-30,75,68.2,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-17,2023-12-31,75,68.2,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-18,2024-01-01,75,68.2,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-19,2024-01-02,80,61.2,no,2023-04-25,-92,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-20,2024-01-03,75,61.2,no,2023-04-25,-91,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-21,2024-01-04,60,42.6,no,2023-04-25,-95,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-22,2024-01-05,50,42.6,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-23,2024-01-06,50,42.6,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-24,2024-01-07,50,42.6,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-25,2024-01-08,50,42.6,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-26,2024-01-09,50,42.6,no,2023-04-25,-98,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-27,2024-01-10,33,42.6,no,2023-04-25,85,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-28,2024-01-11,33,42.6,no,2023-04-25,85,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-29,2024-01-12,50,42.6,no,2023-04-25,-100,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-30,2024-01-13,50,42.6,no,2023-04-25,-100,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2023-12-31,2024-01-14,50,42.6,no,2023-04-25,-100,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2024-01-01,2024-01-15,50,42.6,no,2023-04-25,-100,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2024-01-02,2024-01-16,50,42.6,no,2023-04-25,-100,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2024-01-03,2024-01-17,0,42.6,no,2023-04-25,,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2024-01-04,2024-01-18,0,42.6,no,2023-04-25,,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2024-01-05,2024-01-19,,,no,2023-04-25,,
New York,2264,New York,Treatment plant,NWSS_ny_2264_Treatment plant_raw wastewater,Nassau,36059,8288,2024-01-06,2024-01-20,,,no,2023-04-25,,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-09-30,2021-10-14,100,,yes,2021-10-14,,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-01,2021-10-15,100,,yes,2021-10-14,,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-02,2021-10-16,100,,yes,2021-10-14,,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-03,2021-10-17,100,,yes,2021-10-14,,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-04,2021-10-18,100,,yes,2021-10-14,,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-05,2021-10-19,100,,yes,2021-10-14,1415,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-06,2021-10-20,100,,yes,2021-10-14,1415,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-07,2021-10-21,100,,yes,2021-10-14,1415,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-08,2021-10-22,100,,yes,2021-10-14,1415,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-09,2021-10-23,100,,yes,2021-10-14,1415,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-10,2021-10-24,100,,yes,2021-10-14,1415,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-11,2021-10-25,100,,yes,2021-10-14,1415,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-12,2021-10-26,100,,yes,2021-10-14,688,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-13,2021-10-27,100,,yes,2021-10-14,688,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-14,2021-10-28,100,,yes,2021-10-14,14,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-15,2021-10-29,100,,yes,2021-10-14,-75,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-16,2021-10-30,100,,yes,2021-10-14,-75,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-17,2021-10-31,100,,yes,2021-10-14,-75,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-18,2021-11-01,100,,yes,2021-10-14,-75,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-19,2021-11-02,100,,yes,2021-10-14,-4,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-20,2021-11-03,100,,yes,2021-10-14,41,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-21,2021-11-04,100,,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-22,2021-11-05,100,,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-23,2021-11-06,100,,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-24,2021-11-07,100,,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-25,2021-11-08,100,,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-26,2021-11-09,100,,yes,2021-10-14,-26,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-27,2021-11-10,100,,yes,2021-10-14,381,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-28,2021-11-11,100,,yes,2021-10-14,1292,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-29,2021-11-12,100,,yes,2021-10-14,2574,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-30,2021-11-13,100,,yes,2021-10-14,2574,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-10-31,2021-11-14,100,,yes,2021-10-14,2574,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-01,2021-11-15,100,,yes,2021-10-14,2574,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-02,2021-11-16,100,,yes,2021-10-14,-54,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-03,2021-11-17,100,,yes,2021-10-14,25,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-04,2021-11-18,100,,yes,2021-10-14,-68,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-05,2021-11-19,100,,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-06,2021-11-20,100,,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-07,2021-11-21,100,,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-08,2021-11-22,100,,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-09,2021-11-23,100,,yes,2021-10-14,-75,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-10,2021-11-24,100,,yes,2021-10-14,-63,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-11,2021-11-25,100,,yes,2021-10-14,-63,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-12,2021-11-26,100,,yes,2021-10-14,116734,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-13,2021-11-27,100,,yes,2021-10-14,116734,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-14,2021-11-28,100,,yes,2021-10-14,116734,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-15,2021-11-29,100,,yes,2021-10-14,116734,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-16,2021-11-30,100,,yes,2021-10-14,3886,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-17,2021-12-01,100,,yes,2021-10-14,3272,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-18,2021-12-02,100,,yes,2021-10-14,3272,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-19,2021-12-03,100,,yes,2021-10-14,-10,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-20,2021-12-04,100,,yes,2021-10-14,-10,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-21,2021-12-05,100,,yes,2021-10-14,-10,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-22,2021-12-06,100,,yes,2021-10-14,-10,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-23,2021-12-07,100,88.0,yes,2021-10-14,88,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-24,2021-12-08,100,88.0,yes,2021-10-14,292,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-25,2021-12-09,100,86.0,yes,2021-10-14,133,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-26,2021-12-10,100,86.0,yes,2021-10-14,133,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-27,2021-12-11,100,86.0,yes,2021-10-14,133,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-28,2021-12-12,100,86.0,yes,2021-10-14,133,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-29,2021-12-13,100,86.0,yes,2021-10-14,133,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-11-30,2021-12-14,100,88.667,yes,2021-10-14,241,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-01,2021-12-15,100,88.667,yes,2021-10-14,348,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-02,2021-12-16,100,89.5,yes,2021-10-14,191,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-03,2021-12-17,100,89.5,yes,2021-10-14,191,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-04,2021-12-18,100,89.5,yes,2021-10-14,191,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-05,2021-12-19,100,89.5,yes,2021-10-14,191,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-06,2021-12-20,100,89.5,yes,2021-10-14,191,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-07,2021-12-21,100,90.8,yes,2021-10-14,252,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-08,2021-12-22,100,90.8,yes,2021-10-14,370,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-09,2021-12-23,100,90.8,yes,2021-10-14,370,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-10,2021-12-24,100,90.8,yes,2021-10-14,240,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-11,2021-12-25,100,90.8,yes,2021-10-14,240,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-12,2021-12-26,100,90.8,yes,2021-10-14,240,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-13,2021-12-27,100,90.8,yes,2021-10-14,240,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-14,2021-12-28,100,90.8,yes,2021-10-14,240,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-15,2021-12-29,100,90.8,yes,2021-10-14,694,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-16,2021-12-30,100,90.8,yes,2021-10-14,694,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-17,2021-12-31,100,90.8,yes,2021-10-14,6,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-18,2022-01-01,100,90.8,yes,2021-10-14,6,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-19,2022-01-02,100,90.8,yes,2021-10-14,6,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-20,2022-01-03,100,90.8,yes,2021-10-14,6,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-21,2022-01-04,100,98.0,yes,2021-10-14,1509,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-22,2022-01-05,100,98.0,yes,2021-10-14,-22,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-23,2022-01-06,100,100.0,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-24,2022-01-07,100,100.0,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-25,2022-01-08,100,100.0,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-26,2022-01-09,100,100.0,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-27,2022-01-10,100,100.0,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-28,2022-01-11,100,98.0,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-29,2022-01-12,100,98.0,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-30,2022-01-13,100,98.0,yes,2021-10-14,-98,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2021-12-31,2022-01-14,100,98.0,yes,2021-10-14,-98,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-01,2022-01-15,100,98.0,yes,2021-10-14,-98,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-02,2022-01-16,100,98.0,yes,2021-10-14,-98,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-03,2022-01-17,100,98.0,yes,2021-10-14,-98,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-04,2022-01-18,100,98.2,yes,2021-10-14,-83,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-05,2022-01-19,100,98.2,yes,2021-10-14,-28,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-06,2022-01-20,100,97.2,yes,2021-10-14,-53,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-07,2022-01-21,100,97.2,yes,2021-10-14,67,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-08,2022-01-22,100,97.2,yes,2021-10-14,67,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-09,2022-01-23,100,97.2,yes,2021-10-14,67,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-10,2022-01-24,100,94.8,yes,2021-10-14,-58,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-11,2022-01-25,100,94.8,yes,2021-10-14,-58,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-12,2022-01-26,100,94.8,yes,2021-10-14,-91,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-13,2022-01-27,100,95.4,yes,2021-10-14,-72,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-14,2022-01-28,100,95.4,yes,2021-10-14,-73,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-15,2022-01-29,100,95.4,yes,2021-10-14,-73,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-16,2022-01-30,100,95.4,yes,2021-10-14,-73,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-17,2022-01-31,100,95.4,yes,2021-10-14,-73,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-18,2022-02-01,100,88.0,yes,2021-10-14,-95,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-19,2022-02-02,100,88.0,yes,2021-10-14,-93,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-20,2022-02-03,100,86.4,yes,2021-10-14,-75,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-21,2022-02-04,100,86.4,yes,2021-10-14,-73,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-22,2022-02-05,100,86.4,yes,2021-10-14,-73,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-23,2022-02-06,100,86.4,yes,2021-10-14,-73,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-24,2022-02-07,100,86.4,yes,2021-10-14,-73,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-25,2022-02-08,100,78.0,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-26,2022-02-09,100,78.0,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-27,2022-02-10,100,71.0,yes,2021-10-14,-97,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-28,2022-02-11,100,71.0,yes,2021-10-14,-92,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-29,2022-02-12,100,71.0,yes,2021-10-14,-92,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-30,2022-02-13,100,71.0,yes,2021-10-14,-92,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-01-31,2022-02-14,100,71.0,yes,2021-10-14,-92,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-01,2022-02-15,100,59.2,yes,2021-10-14,-96,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-02,2022-02-16,100,59.2,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-03,2022-02-17,80,50.8,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-04,2022-02-18,75,50.8,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-05,2022-02-19,75,50.8,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-06,2022-02-20,75,50.8,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-07,2022-02-21,75,50.8,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-08,2022-02-22,60,36.8,yes,2021-10-14,-98,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-09,2022-02-23,50,36.8,yes,2021-10-14,-97,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-10,2022-02-24,60,33.8,yes,2021-10-14,-45,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-11,2022-02-25,50,33.8,yes,2021-10-14,467,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-12,2022-02-26,50,33.8,yes,2021-10-14,467,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-13,2022-02-27,50,33.8,yes,2021-10-14,467,
